id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4696945606263212,KEFZSqhly,7324165869,西安市中小企业服务中心,【求转扩！确诊病例密接去过回民街兵马俑等景点！坐过西安地铁2、3号线】10月27日，内蒙古自治区包头市东河区发布《关于紧急寻找密切接触者金某某、邬某某的密切接触者的通告》，全文如下：2021年10月25日17:35接到包头市疾控中心转陕西省疾控中心协查函，内蒙古自治区包头市东河区金某某、邬某某（母女关系）为西安市新冠肺炎确诊病例张某某、王某等4人的密切接触者。按照新冠病毒核酸检测阳性人员暴露环境的密切接触者管理要求，东河区已对金某某、邬某某进行了集中隔离，第一次核酸检测为阴性。现将金某某、邬某某具体行程公布如下，与其有重复活动轨迹的人员存在潜在感染风险。金某某、邬某某详细轨迹如下：10月17日12:00金某某、邬某某二人到西安市老孙家饭庄（与确诊病例有空间重叠）就餐；13:50离开，由司机柳某某（已被西安市管控）驾车送到雁塔区金裕云顶小区2910号房间休息；18:50离开房间，乘坐地铁3号线转2号线于19:30到达西安市回民小吃街；22:00左右离开回民小吃街；22:40乘坐地铁2号线转3号线到达大雁塔站，之后步行回到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月18日11:30金某某、邬某某二人一起外出；13:30乘坐307路公交车前往秦始皇兵马俑景点；16:00在景点门口小街摊吃肉夹馍（具体名称、地点不详）；16:30乘坐307路公交车离开秦始皇兵马俑景点；19:00到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月19日上午金某某、邬某某二人均未外出；17:40二人乘坐出租车（出租车信息不详）到达西安火车站；18:06乘坐K1674次列车（8车21号下铺，8车21号中铺）返回包头，全程佩戴口罩。10月20日5:40到达包头东站，出站后乘坐私家车（父亲邬某某开车）回家；11:40金某某、邬某某驾车到东河区中西医结合医院做核酸检测；11:50左右两人离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。10月21日-24日两人居家隔离，未外出。10月25日9:10邬某某、金某某驾车到东河区中西医结合医院做核酸检测；9:30左右离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。请上述时间与金某某、邬某某行程轨迹重合的人员及时向所在街道（镇）或疾控中心报告，配合接受医学观察、流行病学调查及其它防控措施。广大市民请自觉遵守法律法规，主动配合疫情防控工作，落实个人健康防控措施，戴口罩、勤洗手、保持社交距离，并尽快到新冠病毒肺炎疫苗接种点完成疫苗全程接种。（陕视新闻记者：宋蕊来源：今日东河）#疫情速报#,,西安·西安市中小企业服务中心,,疫情速报,0,0,0,2021-10-27 16:15,中小企业Android,['https://wx4.sinaimg.cn/large/007ZFs7zly1gvtxuijg7fj30p00p078h.jpg'],,
4696942976699665,KEFVDs6T7,1909377960,起点新闻,【求转扩！#确诊病例密接去过回民街兵马俑等景点#！坐过西安地铁2、3号线】10月27日，内蒙古自治区包头市东河区发布《关于紧急寻找密切接触者金某某、邬某某的密切接触者的通告》，全文如下：2021年10月25日17:35接到包头市疾控中心转陕西省疾控中心协查函，内蒙古自治区包头市东河区金某某、邬某某（母女关系）为西安市新冠肺炎确诊病例张某某、王某等4人的密切接触者。按照新冠病毒核酸检测阳性人员暴露环境的密切接触者管理要求，东河区已对金某某、邬某某进行了集中隔离，第一次核酸检测为阴性。现将金某某、邬某某具体行程公布如下，与其有重复活动轨迹的人员存在潜在感染风险。金某某、邬某某详细轨迹如下：10月17日12:00金某某、邬某某二人到西安市老孙家饭庄（与确诊病例有空间重叠）就餐；13:50离开，由司机柳某某（已被西安市管控）驾车送到雁塔区金裕云顶小区2910号房间休息；18:50离开房间，乘坐地铁3号线转2号线于19:30到达西安市回民小吃街；22:00左右离开回民小吃街；22:40乘坐地铁2号线转3号线到达大雁塔站，之后步行回到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月18日11:30金某某、邬某某二人一起外出；13:30乘坐307路公交车前往秦始皇兵马俑景点；16:00在景点门口小街摊吃肉夹馍（具体名称、地点不详）；16:30乘坐307路公交车离开秦始皇兵马俑景点；19:00到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月19日上午金某某、邬某某二人均未外出；17:40二人乘坐出租车（出租车信息不详）到达西安火车站；18:06乘坐K1674次列车（8车21号下铺，8车21号中铺）返回包头，全程佩戴口罩。10月20日5:40到达包头东站，出站后乘坐私家车（父亲邬某某开车）回家；11:40金某某、邬某某驾车到东河区中西医结合医院做核酸检测；11:50左右两人离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。10月21日-24日两人居家隔离，未外出。10月25日9:10邬某某、金某某驾车到东河区中西医结合医院做核酸检测；9:30左右离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。请上述时间与金某某、邬某某行程轨迹重合的人员及时向所在街道（镇）或疾控中心报告，配合接受医学观察、流行病学调查及其它防控措施。广大市民请自觉遵守法律法规，主动配合疫情防控工作，落实个人健康防控措施，戴口罩、勤洗手、保持社交距离，并尽快到新冠病毒肺炎疫苗接种点完成疫苗全程接种。（记者：宋蕊来源：今日东河）,,,,确诊病例密接去过回民街兵马俑等景点,0,0,0,2021-10-27 16:05,HUAWEI Mate 30 Pro,['https://wx2.sinaimg.cn/large/71cecba8ly1gvtxk819afj20m00m8gmg.jpg'],,
4696939881041025,KEFQE4mOJ,2017256081,1011陕西秦腔广播,#西安抗疫日记#【内蒙古#确诊病例密接者去过回民街兵马俑等地#！坐过西安地铁2、3号线】10月27日，内蒙古自治区包头市东河区发布《关于紧急寻找密切接触者金某某、邬某某的密切接触者的通告》，全文如下：2021年10月25日17:35接到包头市疾控中心转陕西省疾控中心协查函，内蒙古自治区包头市东河区金某某、邬某某（母女关系）为西安市新冠肺炎确诊病例张某某、王某等4人的密切接触者。按照新冠病毒核酸检测阳性人员暴露环境的密切接触者管理要求，东河区已对金某某、邬某某进行了集中隔离，第一次核酸检测为阴性。现将金某某、邬某某具体行程公布如下，与其有重复活动轨迹的人员存在潜在感染风险。金某某、邬某某详细轨迹如下：10月17日12:00金某某、邬某某二人到西安市老孙家饭庄（与确诊病例有空间重叠）就餐；13:50离开，由司机柳某某（已被西安市管控）驾车送到雁塔区金裕云顶小区2910号房间休息；18:50离开房间，乘坐地铁3号线转2号线于19:30到达西安市回民小吃街；22:00左右离开回民小吃街；22:40乘坐地铁2号线转3号线到达大雁塔站，之后步行回到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月18日11:30金某某、邬某某二人一起外出；13:30乘坐307路公交车前往秦始皇兵马俑景点；16:00在景点门口小街摊吃肉夹馍（具体名称、地点不详）；16:30乘坐307路公交车离开秦始皇兵马俑景点；19:00到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月19日上午金某某、邬某某二人均未外出；17:40二人乘坐出租车（出租车信息不详）到达西安火车站；18:06乘坐K1674次列车（8车21号下铺，8车21号中铺）返回包头，全程佩戴口罩。10月20日5:40到达包头东站，出站后乘坐私家车（父亲邬某某开车）回家；11:40金某某、邬某某驾车到东河区中西医结合医院做核酸检测；11:50左右两人离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。10月21日-24日两人居家隔离，未外出。10月25日9:10邬某某、金某某驾车到东河区中西医结合医院做核酸检测；9:30左右离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。请上述时间与金某某、邬某某行程轨迹重合的人员及时向所在街道（镇）或疾控中心报告，配合接受医学观察、流行病学调查及其它防控措施。,,,,"西安抗疫日记,确诊病例密接者去过回民街兵马俑等地",0,0,0,2021-10-27 15:53,iPhone客户端,,,
4696939243767186,KEFPCfO14,2162541102,新浪陕西,#西安抗疫日记#【内蒙古#确诊病例密接者去过回民街兵马俑等地#！坐过西安地铁2、3号线】10月27日，内蒙古自治区包头市东河区发布《关于紧急寻找密切接触者金某某、邬某某的密切接触者的通告》，全文如下：2021年10月25日17:35接到包头市疾控中心转陕西省疾控中心协查函，内蒙古自治区包头市东河区金某某、邬某某（母女关系）为西安市新冠肺炎确诊病例张某某、王某等4人的密切接触者。按照新冠病毒核酸检测阳性人员暴露环境的密切接触者管理要求，东河区已对金某某、邬某某进行了集中隔离，第一次核酸检测为阴性。现将金某某、邬某某具体行程公布如下，与其有重复活动轨迹的人员存在潜在感染风险。金某某、邬某某详细轨迹如下：10月17日12:00金某某、邬某某二人到西安市老孙家饭庄（与确诊病例有空间重叠）就餐；13:50离开，由司机柳某某（已被西安市管控）驾车送到雁塔区金裕云顶小区2910号房间休息；18:50离开房间，乘坐地铁3号线转2号线于19:30到达西安市回民小吃街；22:00左右离开回民小吃街；22:40乘坐地铁2号线转3号线到达大雁塔站，之后步行回到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月18日11:30金某某、邬某某二人一起外出；13:30乘坐307路公交车前往秦始皇兵马俑景点；16:00在景点门口小街摊吃肉夹馍（具体名称、地点不详）；16:30乘坐307路公交车离开秦始皇兵马俑景点；19:00到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月19日上午金某某、邬某某二人均未外出；17:40二人乘坐出租车（出租车信息不详）到达西安火车站；18:06乘坐K1674次列车（8车21号下铺，8车21号中铺）返回包头，全程佩戴口罩。10月20日5:40到达包头东站，出站后乘坐私家车（父亲邬某某开车）回家；11:40金某某、邬某某驾车到东河区中西医结合医院做核酸检测；11:50左右两人离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。10月21日-24日两人居家隔离，未外出。10月25日9:10邬某某、金某某驾车到东河区中西医结合医院做核酸检测；9:30左右离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。请上述时间与金某某、邬某某行程轨迹重合的人员及时向所在街道（镇）或疾控中心报告，配合接受医学观察、流行病学调查及其它防控措施。广大市民请自觉遵守法律法规，主动配合疫情防控工作，落实个人健康防控措施，戴口罩、勤洗手、保持社交距离，并尽快到新冠病毒肺炎疫苗接种点完成疫苗全程接种。（来源：今日东河）,,,,"西安抗疫日记,确诊病例密接者去过回民街兵马俑等地",5,1,3,2021-10-27 15:50,微博 weibo.com,['https://wx3.sinaimg.cn/large/80e5c22ely1gvtx4l4ulxj20ez0c8myk.jpg'],,
4696938442916369,KEFOkceGd,2836994014,陕西文艺,【紧急寻人！#确诊病例密接去过回民街兵马俑等景点#！坐过西安地铁2、3号线】10月27日，内蒙古自治区包头市东河区发布《关于紧急寻找密切接触者金某某、邬某某的密切接触者的通告》，全文如下：2021年10月25日17:35接到包头市疾控中心转陕西省疾控中心协查函，内蒙古自治区包头市东河区金某某、邬某某（母女关系）为西安市新冠肺炎确诊病例张某某、王某等4人的密切接触者。按照新冠病毒核酸检测阳性人员暴露环境的密切接触者管理要求，东河区已对金某某、邬某某进行了集中隔离，第一次核酸检测为阴性。现将金某某、邬某某具体行程公布如下，与其有重复活动轨迹的人员存在潜在感染风险。金某某、邬某某详细轨迹如下：10月17日12:00金某某、邬某某二人到西安市老孙家饭庄（与确诊病例有空间重叠）就餐；13:50离开，由司机柳某某（已被西安市管控）驾车送到雁塔区金裕云顶小区2910号房间休息；18:50离开房间，乘坐地铁3号线转2号线于19:30到达西安市回民小吃街；22:00左右离开回民小吃街；22:40乘坐地铁2号线转3号线到达大雁塔站，之后步行回到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月18日11:30金某某、邬某某二人一起外出；13:30乘坐307路公交车前往秦始皇兵马俑景点；16:00在景点门口小街摊吃肉夹馍（具体名称、地点不详）；16:30乘坐307路公交车离开秦始皇兵马俑景点；19:00到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月19日上午金某某、邬某某二人均未外出；17:40二人乘坐出租车（出租车信息不详）到达西安火车站；18:06乘坐K1674次列车（8车21号下铺，8车21号中铺）返回包头，全程佩戴口罩。10月20日5:40到达包头东站，出站后乘坐私家车（父亲邬某某开车）回家；11:40金某某、邬某某驾车到东河区中西医结合医院做核酸检测；11:50左右两人离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。10月21日-24日两人居家隔离，未外出。10月25日9:10邬某某、金某某驾车到东河区中西医结合医院做核酸检测；9:30左右离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。请上述时间与金某某、邬某某行程轨迹重合的人员及时向所在街道（镇）或疾控中心报告，配合接受医学观察、流行病学调查及其它防控措施。广大市民请自觉遵守法律法规，主动配合疫情防控工作，落实个人健康防控措施，戴口罩、勤洗手、保持社交距离，并尽快到新冠病毒肺炎疫苗接种点完成疫苗全程接种。,,,,确诊病例密接去过回民街兵马俑等景点,0,0,0,2021-10-27 15:47,微博 weibo.com,['https://wx3.sinaimg.cn/large/a91917dely1gvtx1elh4ej20j60j60u0.jpg'],,
4696938043935785,KEFNGgvSp,3097688767,陕西发布,【紧急寻人！#确诊病例密接去过回民街兵马俑等景点#！坐过西安地铁2、3号线】10月27日，内蒙古自治区包头市东河区发布《关于紧急寻找密切接触者金某某、邬某某的密切接触者的通告》，全文如下：2021年10月25日17:35接到包头市疾控中心转陕西省疾控中心协查函，内蒙古自治区包头市东河区金某某、邬某某（母女关系）为西安市新冠肺炎确诊病例张某某、王某等4人的密切接触者。按照新冠病毒核酸检测阳性人员暴露环境的密切接触者管理要求，东河区已对金某某、邬某某进行了集中隔离，第一次核酸检测为阴性。现将金某某、邬某某具体行程公布如下，与其有重复活动轨迹的人员存在潜在感染风险。金某某、邬某某详细轨迹如下：10月17日12:00金某某、邬某某二人到西安市老孙家饭庄（与确诊病例有空间重叠）就餐；13:50离开，由司机柳某某（已被西安市管控）驾车送到雁塔区金裕云顶小区2910号房间休息；18:50离开房间，乘坐地铁3号线转2号线于19:30到达西安市回民小吃街；22:00左右离开回民小吃街；22:40乘坐地铁2号线转3号线到达大雁塔站，之后步行回到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月18日11:30金某某、邬某某二人一起外出；13:30乘坐307路公交车前往秦始皇兵马俑景点；16:00在景点门口小街摊吃肉夹馍（具体名称、地点不详）；16:30乘坐307路公交车离开秦始皇兵马俑景点；19:00到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月19日上午金某某、邬某某二人均未外出；17:40二人乘坐出租车（出租车信息不详）到达西安火车站；18:06乘坐K1674次列车（8车21号下铺，8车21号中铺）返回包头，全程佩戴口罩。10月20日5:40到达包头东站，出站后乘坐私家车（父亲邬某某开车）回家；11:40金某某、邬某某驾车到东河区中西医结合医院做核酸检测；11:50左右两人离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。10月21日-24日两人居家隔离，未外出。10月25日9:10邬某某、金某某驾车到东河区中西医结合医院做核酸检测；9:30左右离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。请上述时间与金某某、邬某某行程轨迹重合的人员及时向所在街道（镇）或疾控中心报告，配合接受医学观察、流行病学调查及其它防控措施。广大市民请自觉遵守法律法规，主动配合疫情防控工作，落实个人健康防控措施，戴口罩、勤洗手、保持社交距离，并尽快到新冠病毒肺炎疫苗接种点完成疫苗全程接种。,,,,确诊病例密接去过回民街兵马俑等景点,6,2,7,2021-10-27 15:45,微博 weibo.com,['https://wx2.sinaimg.cn/large/b8a2fabfly1gvtwzrxx5wj20rs0rs76c.jpg'],,
4696933656432266,KEFGBqZke,5998252503,陕西省禁毒,【求转扩！#确诊病例密接去过回民街兵马俑等景点#！坐过西安地铁2、3号线】10月27日，内蒙古自治区包头市东河区发布《关于紧急寻找密切接触者金某某、邬某某的密切接触者的通告》，全文如下：2021年10月25日17:35接到包头市疾控中心转陕西省疾控中心协查函，内蒙古自治区包头市东河区金某某、邬某某（母女关系）为西安市新冠肺炎确诊病例张某某、王某等4人的密切接触者。按照新冠病毒核酸检测阳性人员暴露环境的密切接触者管理要求，东河区已对金某某、邬某某进行了集中隔离，第一次核酸检测为阴性。现将金某某、邬某某具体行程公布如下，与其有重复活动轨迹的人员存在潜在感染风险。金某某、邬某某详细轨迹如下：10月17日12:00金某某、邬某某二人到西安市老孙家饭庄（与确诊病例有空间重叠）就餐；13:50离开，由司机柳某某（已被西安市管控）驾车送到雁塔区金裕云顶小区2910号房间休息；18:50离开房间，乘坐地铁3号线转2号线于19:30到达西安市回民小吃街；22:00左右离开回民小吃街；22:40乘坐地铁2号线转3号线到达大雁塔站，之后步行回到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月18日11:30金某某、邬某某二人一起外出；13:30乘坐307路公交车前往秦始皇兵马俑景点；16:00在景点门口小街摊吃肉夹馍（具体名称、地点不详）；16:30乘坐307路公交车离开秦始皇兵马俑景点；19:00到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月19日上午金某某、邬某某二人均未外出；17:40二人乘坐出租车（出租车信息不详）到达西安火车站；18:06乘坐K1674次列车（8车21号下铺，8车21号中铺）返回包头，全程佩戴口罩。10月20日5:40到达包头东站，出站后乘坐私家车（父亲邬某某开车）回家；11:40金某某、邬某某驾车到东河区中西医结合医院做核酸检测；11:50左右两人离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。10月21日-24日两人居家隔离，未外出。10月25日9:10邬某某、金某某驾车到东河区中西医结合医院做核酸检测；9:30左右离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。请上述时间与金某某、邬某某行程轨迹重合的人员及时向所在街道（镇）或疾控中心报告，配合接受医学观察、流行病学调查及其它防控措施。广大市民请自觉遵守法律法规，主动配合疫情防控工作，落实个人健康防控措施，戴口罩、勤洗手、保持社交距离，并尽快到新冠病毒肺炎疫苗接种点完成疫苗全程接种。（记者：宋蕊来源：今日东河）,,,,确诊病例密接去过回民街兵马俑等景点,0,1,1,2021-10-27 15:28,iPhone客户端,,,
4696933132667087,KEFFLbbPx,3439488490,陕西新闻广播,[cp]【求转扩！#确诊病例密接去过回民街兵马俑等景点#！坐过西安地铁2、3号线】10月27日，内蒙古自治区包头市东河区发布《关于紧急寻找密切接触者金某某、邬某某的密切接触者的通告》，全文如下：2021年10月25日17:35接到包头市疾控中心转陕西省疾控中心协查函，内蒙古自治区包头市东河区金某某、邬某某（母女关系）为西安市新冠肺炎确诊病例张某某、王某等4人的密切接触者。按照新冠病毒核酸检测阳性人员暴露环境的密切接触者管理要求，东河区已对金某某、邬某某进行了集中隔离，第一次核酸检测为阴性。现将金某某、邬某某具体行程公布如下，与其有重复活动轨迹的人员存在潜在感染风险。金某某、邬某某详细轨迹如下：10月17日12:00金某某、邬某某二人到西安市老孙家饭庄（与确诊病例有空间重叠）就餐；13:50离开，由司机柳某某（已被西安市管控）驾车送到雁塔区金裕云顶小区2910号房间休息；18:50离开房间，乘坐地铁3号线转2号线于19:30到达西安市回民小吃街；22:00左右离开回民小吃街；22:40乘坐地铁2号线转3号线到达大雁塔站，之后步行回到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月18日11:30金某某、邬某某二人一起外出；13:30乘坐307路公交车前往秦始皇兵马俑景点；16:00在景点门口小街摊吃肉夹馍（具体名称、地点不详）；16:30乘坐307路公交车离开秦始皇兵马俑景点；19:00到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月19日上午金某某、邬某某二人均未外出；17:40二人乘坐出租车（出租车信息不详）到达西安火车站；18:06乘坐K1674次列车（8车21号下铺，8车21号中铺）返回包头，全程佩戴口罩。10月20日5:40到达包头东站，出站后乘坐私家车（父亲邬某某开车）回家；11:40金某某、邬某某驾车到东河区中西医结合医院做核酸检测；11:50左右两人离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。10月21日-24日两人居家隔离，未外出。10月25日9:10邬某某、金某某驾车到东河区中西医结合医院做核酸检测；9:30左右离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。请上述时间与金某某、邬某某行程轨迹重合的人员及时向所在街道（镇）或疾,,,,确诊病例密接去过回民街兵马俑等景点,0,0,0,2021-10-27 15:26,小米10 至尊纪念版,,,
4696930850702742,KEFC52WOy,2621516563,咸阳日报,#西安确诊病例2名密接活动轨迹公布##西安确诊病例密接曾去过回民街兵马俑#【紧急寻人：去过回民街、兵马俑等多处景点！坐过西安地铁2、3号线】今日（10月27日），内蒙古自治区包头市东河区发布《关于紧急寻找密切接触者金某某、邬某某的密切接触者的通告》，全文如下：2021年10月25日17:35接到包头市疾控中心转陕西省疾控中心协查函，内蒙古自治区包头市东河区金某某、邬某某（母女关系）为西安市新冠肺炎确诊病例张某某、王某等4人的密切接触者。按照新冠病毒核酸检测阳性人员暴露环境的密切接触者管理要求，东河区已对金某某、邬某某进行了集中隔离，第一次核酸检测为阴性。现将金某某、邬某某具体行程公布如下，与其有重复活动轨迹的人员存在潜在感染风险。金某某、邬某某详细轨迹如下：10月17日12:00金某某、邬某某二人到西安市老孙家饭庄（与确诊病例有空间重叠）就餐；13:50离开，由司机柳某某（已被西安市管控）驾车送到雁塔区金裕云顶小区2910号房间休息；18:50离开房间，乘坐地铁3号线转2号线于19:30到达西安市回民小吃街；22:00左右离开回民小吃街；22:40乘坐地铁2号线转3号线到达大雁塔站，之后步行回到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月18日11:30金某某、邬某某二人一起外出；13:30乘坐307路公交车前往秦始皇兵马俑景点；16:00在景点门口小街摊吃肉夹馍（具体名称、地点不详）；16:30乘坐307路公交车离开秦始皇兵马俑景点；19:00到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月19日上午金某某、邬某某二人均未外出；17:40二人乘坐出租车（出租车信息不详）到达西安火车站；18:06乘坐K1674次列车（8车21号下铺，8车21号中铺）返回包头，全程佩戴口罩。10月20日5:40到达包头东站，出站后乘坐私家车（父亲邬某某开车）回家；11:40金某某、邬某某驾车到东河区中西医结合医院做核酸检测；11:50左右两人离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。10月21日-24日两人居家隔离，未外出。10月25日9:10邬某某、金某某驾车到东河区中西医结合医院做核酸检测；9:30左右离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。请上述时间与金某某、邬某某行程轨迹重合的人员及时向所在街道（镇）或疾控中心报告，配合接受医学观察、流行病学调查及其它防控措施。广大市民请自觉遵守法律法规，主动配合疫情防控工作，落实个人健康防控措施，戴口罩、勤洗手、保持社交距离，并尽快到新冠病毒肺炎疫苗接种点完成疫苗全程接种。via陕西都市快报,,,,"西安确诊病例2名密接活动轨迹公布,西安确诊病例密接曾去过回民街兵马俑",0,0,0,2021-10-27 15:17,微博 weibo.com,['https://wx1.sinaimg.cn/large/9c412b13ly1gvtw60yzzxj21yp0u0adi.jpg'],,
4696929101939797,KEFzg88D3,3229962754,陕视新闻,【求转扩！#确诊病例密接去过回民街兵马俑等景点#！坐过西安地铁2、3号线】10月27日，内蒙古自治区包头市东河区发布《关于紧急寻找密切接触者金某某、邬某某的密切接触者的通告》，全文如下：2021年10月25日17:35接到包头市疾控中心转陕西省疾控中心协查函，内蒙古自治区包头市东河区金某某、邬某某（母女关系）为西安市新冠肺炎确诊病例张某某、王某等4人的密切接触者。按照新冠病毒核酸检测阳性人员暴露环境的密切接触者管理要求，东河区已对金某某、邬某某进行了集中隔离，第一次核酸检测为阴性。现将金某某、邬某某具体行程公布如下，与其有重复活动轨迹的人员存在潜在感染风险。金某某、邬某某详细轨迹如下：10月17日12:00金某某、邬某某二人到西安市老孙家饭庄（与确诊病例有空间重叠）就餐；13:50离开，由司机柳某某（已被西安市管控）驾车送到雁塔区金裕云顶小区2910号房间休息；18:50离开房间，乘坐地铁3号线转2号线于19:30到达西安市回民小吃街；22:00左右离开回民小吃街；22:40乘坐地铁2号线转3号线到达大雁塔站，之后步行回到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月18日11:30金某某、邬某某二人一起外出；13:30乘坐307路公交车前往秦始皇兵马俑景点；16:00在景点门口小街摊吃肉夹馍（具体名称、地点不详）；16:30乘坐307路公交车离开秦始皇兵马俑景点；19:00到金裕云顶小区2910号房间休息，再未离开，外出期间全程佩戴口罩。10月19日上午金某某、邬某某二人均未外出；17:40二人乘坐出租车（出租车信息不详）到达西安火车站；18:06乘坐K1674次列车（8车21号下铺，8车21号中铺）返回包头，全程佩戴口罩。10月20日5:40到达包头东站，出站后乘坐私家车（父亲邬某某开车）回家；11:40金某某、邬某某驾车到东河区中西医结合医院做核酸检测；11:50左右两人离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。10月21日-24日两人居家隔离，未外出。10月25日9:10邬某某、金某某驾车到东河区中西医结合医院做核酸检测；9:30左右离开医院，之后驾车回家，再未外出，当日核酸结果为阴性，外出期间全程佩戴口罩。请上述时间与金某某、邬某某行程轨迹重合的人员及时向所在街道（镇）或疾控中心报告，配合接受医学观察、流行病学调查及其它防控措施。广大市民请自觉遵守法律法规，主动配合疫情防控工作，落实个人健康防控措施，戴口罩、勤洗手、保持社交距离，并尽快到新冠病毒肺炎疫苗接种点完成疫苗全程接种。关注→#陕西为本轮疫情溯源及时开展基因测序#（记者：宋蕊来源：今日东河）,,,,"确诊病例密接去过回民街兵马俑等景点,陕西为本轮疫情溯源及时开展基因测序",300,484,3752,2021-10-27 15:10,360安全浏览器,['https://wx3.sinaimg.cn/large/c0855202ly1gvtvwicqpmj208c08c74c.jpg'],,
